회의록구분,대수,회의구분,위원회,회수,피감사기관,회의일자,발언자,발언순번,발언내용,기관구분
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,정독도서관장 백종대,6596,네.,정독도서관장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,채유미 위원,6597,"다른 서울시교육청 산하 도서관에는 화면확대 소프트웨어랑 화면낭독 소프트웨어가 둘 다 구비되어 있는데 정독도서관만 유독 화면낭독 소프트웨어는 구비되어 있지 않는 것으로 여기 표에 나와 있어서요. 이게 특별한 이유가 있으신가, 그런데 화면낭독 소프트웨어가 무엇인지 모르신다면 이게 왜 설치가 안 되었는지도 잘 모르실 것 같은데요.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,정독도서관장 백종대,6598,그게 제가 상식선에서 알고 있는 바는 시각장애인들을 위한 보조시스템으로 알고 있습니다.,정독도서관장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,채유미 위원,6599,"그러면 책을 두면 시각장애인을 위해서 오디오서비스가 된다는 건가요, 그 소프트웨어가요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,정독도서관장 백종대,6600,"네, 직접 소리로 읽을 수 있도록…….",정독도서관장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,채유미 위원,6601,"아, 소리로 낭독할 수 있고. 그러면 헤드폰을 사용해서 시각장애인들이 도서관에서 사용할 수 있다는 것이지 요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,정독도서관장 백종대,6602,"네, 그렇습니다.",정독도서관장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,채유미 위원,6603,"그런데 정독도서관에는 왜 소리낭독 소프트웨어가 구비되어 있지 않은 건가요, 화면낭독 소프트웨어가요? 정독도서관을 이용하는 시각장애인들은 없으신 건가요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,정독도서관장 백종대,6604,있습니다.,정독도서관장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,채유미 위원,6605,그러면 그분들은 그냥 점자책만 읽고 가시는 건가요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,정독도서관장 백종대,6606,"주로 점자책을 이용하는 경우가, 저희들이 한 100여 권 정도 점자책을 구비하고 있는데요.",정독도서관장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,채유미 위원,6607,점자책 보유현황이 100여 권 확실한가요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,정독도서관장 백종대,6608,"네, 그렇게 알고 있습니다.",정독도서관장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,채유미 위원,6609,제가 담당지원관님을 통해서 얻은 자료에는 68권으로 되어 있는데요.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,정독도서관장 백종대,6610,확실한 것은 제가 파악을 해서 별도로 정확한 자료를 제출해 드리겠습니다.,정독도서관장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,채유미 위원,6611,그러면 이용자가 많은데도 불구하고 소리낭독 소프트웨어를 보유하고 있지 않으신 특별한 이유가 있나요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,정독도서관장 백종대,6612,그것을 확인해서 구비가 안 되어 있다면 내년도에 우선적으로 설치할 필요가 있다는 인식을 하고 있습니다.,정독도서관장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,채유미 위원,6613,"제가 지난번에도 시각장애인들을 위한 도서관 책 구비와 시각장애인들을 위한 편의시설을 부탁드려서 이어서 질의를 드린 것이고요. 저희 노원구 관내에 있는 구립도서관 노원정보도서관이 있는데요. 제가 노원정보도서관을 자주 애용하고 있는데 거기에는 오디오북이라는 서비스가 있어요, 홈페이지 자체에. 들어가서 오늘 아침 내내 ‘그리스인 조르바’를 들으면서 왔는데 너무 좋더라고요. 그런데 정독도서관 홈페이지에도 들어가 봤거든요. 그런데 구립 도서관에 비해서 정독도서관 홈페이지는 사실 이용자들이 자주 애용하기에는 조금 딱딱한 분위기라고 해야 될까요. 그리고 불편한 분위기들이 있어서 만약에 의향이 있으시다면 오디오북도 한번 마련해보는 것이 어떨까, 꼭 시각장애인이 아니어도 직장인들도 책을 가지고 다니기가 힘들고, 아니면 눈으로 보기에 버스 안 같은 경우 힘들잖아요. 그런데 오디오북 같은 서비스를 개설해 주신다면 많은 분들이 더, 게임에 몰입하기보다 출근길에도 책을 읽을 수 있는, 학생들도 마찬가지로 이용할 수 있을 것 같습니다.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,정독도서관장 백종대,6614,적극적으로 저희들이 검토해 보겠습니다.,정독도서관장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,채유미 위원,6615,적극적으로 검토해 주시기 바랍니다. 감사합니다. 제 질의를 마치겠습니다.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,위원장 장인홍,6616,질의 마치셨습니까? 다음은 최기찬 위원님 질의해 주시기 바랍니다.,위원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6617,최기찬입니다. 국장님.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6618,평생진로교육국장 박혜자입니다.,평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6619,학업중단숙려제 지금 실시하고 있지요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6620,"네, 그렇습니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6621,서울교육청 산하 학교에서 2015년부터 2017년까지 학업중단학생 수가 매년 한 얼마 정도 됩니까?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6622,한 1만 명 정도 됩니다.,평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6623,2015년부터 2017년까지요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6624,"아, ’15년부터요. 1년에 한 1만 명 정도 되기 때문에 좀 더 많을 것이라 사료됩니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6625,"숫자는 변동이 없습니까, 대충?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6626,지금 현재까지 중단된 학생에 대한 숫자는 변동이 없고요. 해마다 조금씩 늘어나고 있는 추세입니다.,평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6627,왜 늘어나지요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6628,"학업 중단의 사유를 보면 미인정 해외유학도 있고요. 그다음에 질병으로 인한 것도 있고, 그야말로 부적응으로 인해서 학교를 중간에 그만두는 학생들이 상당부분 많습니다. 2017년에는 한 4,000명 정도가 그러한 이유로 중단된 것을 말씀드립니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6629,학업중단숙려제가 학업중단을 하겠다고 한다면 숙려제를 실시하지요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6630,"네, 그렇습니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6631,여기 프로그램에 참여하는 학생 수는 2015년부터 2017년까지 어떻게 현황이 정리가 되고 있나요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6632,"지금 프로그램 참여 학생 수는 2015년에 4,600명 정도 되고요. 2016년도에는 3,800명 정도 되고, 2017년도에는 2,600명 정도 됩니다. 학업중단 학생 수는 늘어나는 추세인데 프로그램 참여 학생 수는 줄어들고 있는 추세입니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6633,그러게말입니다. 3년 사이에 많이 떨어졌네요.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6634,"네, 한 1,000명 정도씩 줄어들고 있습니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6635,"그래요. 숙려제 학생 참여 중에서 학업중단 학생 수가 몇 명이나 돼요, 2015년부터 2017년까지 구체적으로?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6636,"지금 숙려제 프로그램을 통해서 학업에 복귀한 아이들은, 2017년도에는 프로그램에 참여한 아이는 2,600명 정도 되는데요. 학업에 계속, 성공한 거죠. 숙려제를 통해서 학업을 지속적으로 다시 복귀한 아이들은 한 1,648명 정도 됩니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6637,그래요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6638,"네, 그러니까 학업 숙려제로 인해서 학업중단을 막은 학생 수는 1,648명 정도 됩니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6639,"학생 수가 3년 사이에 많이 반으로 줄었는데, 그렇지요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6640,"네, 그렇습니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6641,"학업중단숙려제에 참여했는데도 중단 학생 수가 늘고 있어요. 이게 왜 그러죠? 그러면 학업중단숙려제의 프로그램이 뭔가 좀 문제가 있지 않나요? 그게 유명무실하잖아요. 왜냐하면 숙려제에 참여했으면 그 학생들이, 그게 2주지요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6642,2주에서 3주를 하고 연 1회 할 수 있습니다. 그래서 3년 동안에 3회를 할 수 있습니다.,평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6643,"그런데 이렇게 하는데도 학업중단 수는 오히려 늘어난다? 그러면 이게 무엇을 말하는 건지, 이 커리큘럼 자체가 어떻게 편성되고 있는 거예요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6644,"학업중단숙려제는 학업을 중단하겠다고 마음먹은 학생들을 가능한 중단시키지 않으려고 저희들이 숙려제 제도를 도입한 건데요, 이건 강제사항이 아니기 때문에 학업을 중단하기로 이미 마음먹은 학생들이 선생님들의 설득과 권유와 이해로 그래도 최종적으로 학업중단숙려제 프로그램에 한번 참여를 해봐라 이렇게 권유를 하게 됩니다. 강제사항이 아니기 때문에 그래도 상당 부분 학생들이 중단을 하지 않고 학업에 복귀하는 사례가 있기 때문에 이 제도는 계속돼야 된다고 생각이 듭니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6645,"아니, 그런데 예산을 써가면서 이 커리큘럼을 해서 학업중단숙려제를 실시해서 해마다 조금씩이라도 미진하게라도 숫자가, 참여 학생 중에서 중단하지 아니하고 다시 학교로 복귀할 수 있는 상황이 된다고 한다면 이 프로그램 자체가 효과가 있는데 오히려 학업중단숙려제에 참여한 학생들이 점점 숫자가, 복귀하는 아이들이 떨어지고 있단 말이죠. 그렇다면 이건 무엇을 말하는 것이냐. 학업중단숙려제 프로그램 외부 위탁을 하죠?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6646,이게 단위학교에서 자체적으로 하고 있고요. 더러는 외부의 전문기관과 연계해서 할 수도 있습니다. 그리고…….,평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6647,교육지원청에서 하는 것은 위클래스 하는 건가요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6648,"위클래스도 있고요. 지금 여기 학업중단숙려제 학생들이 그 프로그램에 참가해서 할 수 있는 기관으로는 위클래스에서 할 수 있고 위탁교육 대안교육 기관에서도 할 수 있습니다. 그래서 대부분의 학생들이 갈수록 나는 학업을 중단하고 내 나름대로 특성을 살려서 다른 진로를 결정하겠다는 아이들의 특성이 좀 있고요. 더러는 또 나는 이 시간을 좀 아껴서 검정고시로 내 진로를 하겠다는 하여간 다양한 여러 학생들의 특성들이 해가 갈수록 나타나는 문제점, 문제라기보다도 그런 특성이 있습니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6649,"그렇다면 우리 공교육이 그들의 생각을 담아낼 수 있는 근원적인 문제까지 지금 한 번 정도 고민을 해야 할 시점이 왔다는 얘기가 되는 건데요. 또 지금 여기에 외부 위탁하는 거 있잖아요. 얘기 들어보니까, 구체적으로 어디어디 하고 있어요, 외부 위탁?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6650,"학업중단숙려제 말씀하시는 거죠, 위원님?",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6651,네.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6652,청소년복지회관에서도 같이 연계해서 할 수도 있고요. 자치구에서 운영하는 학생들의 상담이나 지원이 가능한 곳에서 할 수 있고 저희 서울시교육청에서는 위탁교육 대안교육을 할 수 있는 38개 교육기관과 협업을 맺어서 상당 부분 그곳에서도 이 학생들에 대한 중단을 막기 위한 여러 가지 프로그램을 지금 하고 있습니다.,평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6653,그 친구랑이라는 곳에서도 같이 하고 있죠?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6654,거기는 학교 밖 청소년입니다. 이미 거기에는 제도권에서 나간 아이들을 대상으로 하는 거고요. 이 아이들은 나가기 전에 나가지 못하게끔 하기 위한 교육 프로그램입니다. 친구랑에서도 상당 부분 지원은 있습니다.,평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6655,그런데 그 커리큘럼 내용이 학업중단숙려제에 우리가 추구하는 목적에 부합되는 내용들인가요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6656,"그렇지 않습니다. 대부분의 학생들이 학교의 성적이 부진하거나 내가 학교에 적응을 못 하는 여러 가지 부분들이 있을 때, 공부하기 싫어하는 학생들도 상당 부분 많습니다. 그럴 경우에 이 아이들에게는 상담이나 또는 다른 그 학생에 맞는 맞춤식 교양 프로그램이나 학업에 흥미를 느낄 수 있게끔 프로그램을 도입해서 참여하게끔 하고요, 그다음에 다시 한 번 공부할 수 있도록 권유하고 이러한 과정이라고 생각하시면 될 것 같습니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6657,"그런데 학업중단숙려제 기간 중에 가장 중요한 것은 본 위원이 주장했던 내용 중에 하나가 초등학교나 중학교의 기초과정에서 제대로 이수하지 못하고 위로 반을 올라가는, 이 학생들이 성적 또는 학교의 학과목을 소화를 못해가지고 아예 포기하고 체념하는 학생들이 상당수가 있다는 게 문제예요. 그래서 이 학생들에게 기초학력을, 학년 수에 맞는 과목의 최저기초학력은 이수하게끔 하는 시스템이 이 숙려제와 연계가 되어야만 효과를 볼 수 있다 본 위원 생각이 그렇습니다. 그렇지 않으면 지금 숙려제를 하고는 있는데 학생 수는 그 숙려제하고 상관없이 중간에 포기해버리면 숙려제라는 것 이미 2주 정도 하는 것 의미가 없는 일을 하는 거거든요. 그러면 숙려제 커리큘럼 자체 프로그램을 바꾸든지 아니면 근원적인 부분을 다시 한 번 재검토해서 이게 3년 정도 시행을 했지 않습니까, 2015년부터 2017년까지. 그리고 이제 그 결과 숫자가 나오고 있으니까 이걸 근원적으로 한번 다시 재검토를 해서 내년 2019년도에는 다른 방법으로 목적을 달성할 수 있게끔 그렇게 하실 필요가 있다고 저는 생각합니다.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6658,"위원님 지적에 상당 부분 공감을 하고요. 이 학생들의 가장 문제는 위원님 말씀하신 것처럼 초등학교 단계부터 기초 기본학습이 누적되면서 학생이 학교에 가서 흥미를 잃어버리는 문제가 가장 큰 원인이라 생각이 들고요. 그러면서 상급 학교에 진학을 하면서 괴리감은 더 커질 것이고 그럼으로 인해서 많은 부분에 흥미를 잃고 그래서 상당 부분은 은둔형 외톨이가 되는 등 여러 가지 문제가 복합적이라 생각이 들기 때문에 교육정책국 소관인 기초학력 부진 학생에 대한 시스템과 연계해서, 접목시켜서 프로그램을 개선해야 될 필요를 느낀다고 생각합니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,최기찬 위원,6659,이거 매우 중요한 사항입니다.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(2)",2018.11.12 월요일,평생진로교육국장 박혜자,6660,그렇습니다.,평생진로교육국장
