회의록구분,대수,회의구분,위원회,회수,피감사기관,회의일자,발언자,발언순번,발언내용,기관구분
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,평생진로교육국장 백정흠,600,"위원님 말씀하신 대로 저희들이 학과 개편을 매년 하고 있는 사업이 있고요. 그리고 전국기능경기대회, 서울전국기능경기대회를 해서 기능대회에 열심히 참여하는 아이들도 있는데 더 활성화시키도록 노력하겠습니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,김용연 위원,601,"그래요, 기대해 보겠습니다. 이상입니다.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,위원장 최기찬,602,김용연 부위원장님 수고하셨습니다. 이어서 양민규 위원님 질의해 주세요.,위원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,603,영등포 양민규 위원입니다. 오전에 이어서 평생진로교육국장님께 질의를 드리겠습니다. 다문화 관련입니다. 지금 영림초등학교에 다플러스온센터가 설치돼 있죠?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,평생진로교육국장 백정흠,604,"네, 그렇습니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,605,막대한 예산을 들여서 다문화 아이들을 위해서 설립된 기관으로 알고 있습니다. 현재 남부권에 다문화 아이들이 가장 많이 있는 게 사실이죠?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,평생진로교육국장 백정흠,606,"네, 제일 많습니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,607,"사실은 다플러스온센터가 구로, 금천, 영등포에 있는 다문화 아이들을 위해서 설립됐다고 해도 과언이 아닐 텐데요. 특히 중도입국자녀들을 위해서 말하자면 한국 학교에 적응하기 위해서 설립돼 있는 것으로 본 위원은 알고 있습니다. 그런데 공무원들과 거기에 또 전문가들도 많이 배치되어 있습니다. 관련해서 현황자료를 좀 주시길 바라겠고요. 그런데 문제는 제가 왜 이걸 또 거론하냐면요 대림동에 교포 학부모들이 굉장히 많이 존재합니다. 그러함에도 불구하고 대림동 학부모님들하고 간담회를 함에 있어서 영림초에 다플러스온센터가 있다는 것조차도 전혀 모르고 아무도 이용을 하지 못하고 있는 게 사실입니다. 많은 다문화 아이들이 이용하기 위해서 설립되었음에도 불구하고 왜 설립되었는지 솔직히 모르겠다, 이런 생각이 드는 거죠. 공무원들 일자리 챙겨주기 위해서 그런 것들 설치한 것은 아닐 테고요. 그러함에도 불구하고 그런 오해를 받을 수 있다, 왜, 대림동에 있는 영림초등학교에 그게 생겼는데 대림동 주민들, 교포들조차도 모르고 있고, 그러면 인근에 있는 구로ㆍ금천 다문화 아이들이 어떻게 영림초등학교에 다플러스온센터를 이용하겠습니까? 모르고 있다는 게 중요하겠죠. 홍보를 해서 하여튼 적극적으로 이용할 수 있도록 해야지만 그 존재의 의의가 있지 않겠습니까? 이것과 관련해서 우리 국장님 한말씀해 주시죠.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,평생진로교육국장 백정흠,608,다플러스온센터가 개설된 지 오래되지 않다 보니까 홍보의 문제도 있겠지만 원래가 여기는 밀집지역이기 때문에 또 중도입국 학생들에 대한 한글 교육이라든지 그 밀집지역에 있는 많은 다문화 학생들에게 어울림 프로그램을 제공하거나 또 학부모님들에게 역량강화 연수나 이런 걸 목적으로 했는데 저희들이 홍보나 이런 데에서 조금 부족한 면이 없지 않나 이런 생각이 듭니다.,평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,609,적극적으로 우리 다문화 학부형들이 이용할 수 있도록 조치를 취해 주시고 아이들이 이용할 수 있도록 해 주는 게 설립 목적에 타당하다 이렇게 생각을 합니다.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,평생진로교육국장 백정흠,610,"네, 그렇게 하겠습니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,611,그다음으로 학교보건진흥원장님께…….,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,학교보건진흥원장 박상근,612,학교보건진흥원장 박상근입니다.,학교보건진흥원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,613,오전에 동료 위원님께서도 학교급식 음식물 쓰레기 문제와 관련해서 질의를 하셨는데요. 해마다 음식물 쓰레기양이 증가하고 있다는 거 알고 계시죠?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,학교보건진흥원장 박상근,614,네.,학교보건진흥원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,615,이것과 관련해서 각종 대책을 세우고 있음에도 불구하고 사실은 증가가 되고 있어요. 어떻게 생각하십니까?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,학교보건진흥원장 박상근,616,오전에 답변드렸는데 다시 한번 답변드리면 가격에 대해서는 아프리카 돼지 열병 때문에 갑작스럽게…….,학교보건진흥원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,617,그 내용은 들었고요.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,학교보건진흥원장 박상근,618,"대책 중심으로 답변드리겠습니다. 저희가 급식 음식물 쓰레기를 저감하기 위해서는 학생들의 건강한 급식에 대한 인식 개선을 통해서 잔량을 최대한 적게 하는 부분이 필요하고요. 두 번째는 현재 쓰레기 감량기라든지 그런 부분 또 급식 자율배식이라든지 이런 부분에 있어서, 또 일부 학교에서는 무지개 식판이라는 것도 사용을 하고 있습니다. 그래서 학생들이 배식을 할 때 자기가 이런 부분들로 해서…….",학교보건진흥원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,619,원장님 알겠습니다. 중요한 것은 그러함에도 불구하고 그런 대책을 쏟아냈음에도 불구하고 증가되고 있다는 사실입니다. 그런 대책이 없어서 증가됐습니까? 그런 대책을 집행하고 있음에도 증가가 돼요. 그러면 거기에 대한 해법을 다른 데서 찾아야 되지 않겠습니까?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,학교보건진흥원장 박상근,620,급식 만족도가 높아져서 아이들이 충분히 급식할 수 있도록 더 노력하겠습니다.,학교보건진흥원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,621,"원장님, 간단하게 말씀을 드릴게요. 일단 결과는 증가가 된 게 사실이죠. 줄여야 되는데 여러 가지 대책이 있을 수 있습니다. 개중에 하나로 무료급식소가 서울 곳곳에서 운영되고 있는 걸로 알고 있습니다. 요즘 아이들이 밥을 잘 안 먹어요. 그래서 잔반 많이 남죠. 그러면 어떻게 해야 되겠습니까? 그걸 다 폐기 처분하는 것만이 능사가 아니다, 그러면 사실 남은 잔반이 음식이 상하지 않는다면 무료급식소 같은 데도 자원을 재활용한다는 의미에서 굉장히 유용하게 사용될 수 있는 것 아니겠습니까, 그렇죠?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,학교보건진흥원장 박상근,622,그런데 급식 잔반은 위생이나 안전 또 식중독의 원인 제공성 측면이 있어서 학교라고 하는 공공기관에서 그렇게 가는 부분은 더 면밀한 검토가 필요합니다.,학교보건진흥원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,623,면밀한 검토가 필요하겠지만 검토를 한번 해 보시고요. 실질적으로 일선에서 교장선생님들의 이야기를 들어보면 그런 민원들이 있습니다. 너무 아깝다. 사실 학교급식 같은 경우는 오후 4시에 급식소에 아무것도 있으면 안 된다면서요? 잔량 폐기처분을 다 해야 된다면서요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,학교보건진흥원장 박상근,624,"네, 그렇습니다.",학교보건진흥원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,625,"그렇기 때문에 그 이전에, 점심 먹고 난 이후에 이것을 재사용할 수 있다면 얼마나 유익한, 예산절감 효과도 있고 무료급식소에 보급할 수 있다면. 그런데 이 음식물 폐기업체하고 계약을 통해서 다 폐기 처리를 하고 있는 게 사실이지 않습니까. 그렇죠? 비효율적이지 않습니까? 한번 제대로 신중하게 검토를 해 주시는 것도 여러 기관에 도움이 되지 않을까 이런 생각을 말씀드립니다.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,학교보건진흥원장 박상근,626,"네, 알겠습니다.",학교보건진흥원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,627,위원장님 시간을 좀 더 주시면…….,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,위원장 최기찬,628,"네, 조금 더 드릴게요.",위원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,629,평생진로교육국장님께 또 질의를 드리겠습니다. 본 위원이 자료요청을 드렸어요. 자료요청을 드렸는데 개별학교의 보건교사들께서 약품류라든지 보건용품이라든지 보건교구라든지 이러한 부분들을 행정실을 통해서 구매를 하고 있죠?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,평생진로교육국장 백정흠,630,"네, 그렇습니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,631,"그런데 구매 내역들을 자료요청을 드려봤어요. 본 위원이 이해가 안 가서 그렇습니다. 이게 행정실 품의를 통해서 예산은 집행됐고 약품 기타 등등의 그런 비품들 구매가 다 이루어졌어요. 그러면 위원이 자료요청을 하게 되면 행정실에 그 자료들이 다 있을 텐데, 그렇죠? 또 행정 전산망이 다 연계가 돼 있을 거 아닙니까, 그렇죠? 그러면 제가 볼 때는 그것이 위원 자료요청이라면 충분히 빠른 시간 내에 도달할 수 있어야 된다고 저는 이해를 하거든요. 그런데 뭐가 뭔지는 잘 모르겠으나 이게 엄청나게 어렵대요. 또 행정실에서 직접적으로 이걸 처리한 것이 아니라 보건교사에게 가서 보건교사들이 다시 이 업무를 처리해야 된다는 이런 얘기가 있어요. 혹시 우리 행정실장님 거치신 분 이 자리에 계십니까? 좀 알려 주십시오. 설명을 누군가 해 주셨으면 좋겠습니다. 왜 이렇게 어려운지. 우리가 구매품목 품의서는 따로 보관해서 존재한다지만 구매품목이라든지 품록이 있겠죠. 금액, 몇 월 며칠 예를 들어서 비상약 구입하면 이게 엑셀로만 입력시켜 놓더라도 사실은 학교에서 여러 비용지출이 되겠지만 비상의약품 한번 때리면 나와야 되는 것 아닙니까? 이게 왜 그렇게 어려운지 제가 이해가 안 돼서 그러는 거예요. 혹시 국장님 알고 계십니까?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,평생진로교육국장 백정흠,632,저도 이해가 안 됩니다.,평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,633,그러니까 뭔가 이상해요.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,위원장 최기찬,634,"양민규 위원님, 동대문도서관장님이 행정실장님 출신이시네요.",위원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,635,도서관장님 앞으로 나오셔서 설명 부탁드리겠습니다.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,위원장 최기찬,636,동대문도서관장님 용산고등학교 행정실장 출신이시니까 말씀 좀 해 주세요.,위원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,동대문도서관장 오세규,637,"동대문도서관장 오세규입니다. 그 부분은 저도 학교를 떠난 지가 꽤 돼서 중간에 행정처리 방식이 많이 바뀐 것으로 저는 이해를 하고 있습니다. 나이스 시스템에 자료가 입력이 되고, 그런데 나이스 권한이 달리 가 있으면 그것도 서로 협력을 해서 그 자료를 받아야 하는 부분들이 있어서 그런 서로 의사소통 간에 문제점은 있을 것 같습니다. 소위 행망 안에 있는 내용을 볼 수 있는 권한이 행정실 또는 최초의 구매요구를 한 보건실 양쪽 중 어느 한 군데가 쥐고 있으면 다른 쪽은 볼 수 없게 되는 케이스도 아마 있겠지 싶은 생각도 들고요.",동대문도서관장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,638,여하튼 무슨 말씀인지 대략적으로는 이해가 가능한데 제가 전혀 사실은 잘 이해가 안 되는데…….,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,동대문도서관장 오세규,639,저도 위원님처럼 제 생각이 그 자료는 쉽게 나올 것도 같다는 생각을 했습니다.,동대문도서관장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,640,여하튼 평생진로교육국장님 나중에라도 이것과 관련해서 잘 알고 있는 분 계시면 설명을 부탁드리고요.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,평생진로교육국장 백정흠,641,"네, 거기에 대한 것은…….",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,642,"본 위원이 판단할 때는 너무나도 비효율적인 행정이 이루어지고 있다. 세상이 어떤 세상인데 나이스 이러면서 이게 제대로 안 됩니까? 학교현장에서는 이것 때문에 일손이 어렵다는 얘기가 나올 수 있도록 만들어 놓고 얼마나 비효율적이에요? 우리가 어떤 세상에 살고 있습니까? 핸드폰이면 다 연결되지 않습니까? 제가 기본지식이 없어서 그런지 도저히 이해가 안 되는 거예요. 만약에 이렇다면 정말 비효율적인 행정체제를 우리 교육기관에서 구축하고 있는 거예요. 이것 설명을 해 주시고 바꿀 수 있다면 효율적인 체제로 가는 게 맞지 않겠느냐. 지금 4차혁명이다 뭐다 하는 이런 시대에 우리가 살고 있는데 이 행정망 자체가 너무 구시대적인 것 아닌가 이런 생각이 들고요. 마지막으로 한 가지만 더 말씀드리겠습니다. 보건교사들께서 품위를 직접 작성해서 행정실에서 약품, 비품 이런 것들을 구매하는 게 효과적이겠습니까, 아니면 우리 본청에서 수요조사를 해서 일괄적으로 약품과 비품 같은 것들을 구매해서 개별학교로 나눠주는 게 효과적이겠습니까? 이것을 한번 우리 국장님께서 해당부서와 검토를 해 주시는 게 좋지 않을까 이런 생각을 합니다.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,평생진로교육국장 백정흠,643,말씀을 주신 상황도 파악하고 물품구매 관련된 내용은 저희들이 고가의 물품을 싸게 살 수 있는 방법이라든지 또는 전체 필요한 것들을 일괄적으로 나누는 게 더 효과적이라고 생각이 되면 그렇게 하는데요 이런 사항도 거기에 해당되는지 검토해서 관련부서하고 협의할 게 있으면 협의해서 말씀드리도록 하겠습니다.,평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,644,"마지막으로 딱 한 가지만, 죄송합니다, 한 가지만 더 질의하도록 하겠습니다. 시간이 없기 때문에 간단하게 학원 일요휴무제와 관련해서 교육국장님 의견 듣고 싶습니다.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,평생진로교육국장 백정흠,645,"학원 일요휴무제 같은 경우는 추진한 지가 꽤 됐고요 공론화를 다 거쳤고 정책연구도 끝났습니다, 완료가 됐고. 그래서 결과적으로는 일단은 학생들의 건강권과 휴식권을 보장하기 위해서 일요일만큼은 공부부담에서 벗어나서 편하게 지낼 수 있도록 하기 위해서 필요하다, 제도 도입의 필요성을 공감하는 결과는 있습니다. 그렇지만 요새 학원이나 이런 데는 코로나 장기 사태로 인해서 경영이 악화된 것도 많고 시기적으로 이게 맞느냐 하는 저희들 고민도 있고 또 법제처의 유권해석에 의하면 저희들이 조례로만 이것을 하기가 어려운 부분이 있기 때문에 법제화 일정을 잡아야 되는데요…….",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,646,"제가 우리 교육국장님 답변을 익히 잘 알고 있습니다. 원론적으로 당위적인 측면에 있어서는 교육국장님 말씀에 공감합니다, 본 위원도. 그렇게 될 수 있다면 얼마나 좋겠습니까? 그렇게 하는 게 맞겠죠. 그러나 당위적인 측면과 현실적인 측면은 우리가 분리해서 판단해 볼 필요는 충분하다 이렇게 생각을 하고요. 특성화고등학교 취업률 문제와도 같이 연동되는 측면은 있습니다. 우리 교육당국에서는 당연히 특성화고등학교의 취업률 증가를 위해서 당연히 여러 가지 정책들을 시행하면서 노력하죠. 물론 주어진 조건 속에서 최선을 다하는 것은 맞습니다. 그러나 왜 그러냐, 왜 이런 취업도 안 되고 여러 가지 문제점도 생기고 지원율도 떨어지고 왜 이런 현상이 생기느냐, 이것 똑같습니다. 당위론적으로 이 부분이 맞지만 학부모님들께서 여기에 제대로 정책적으로 응해 줄 것인가의 문제, 풍선효과라고 아시죠?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,평생진로교육국장 백정흠,647,네.,평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,648,"여러 가지 불법, 편법 이런 것들의 예상이 충분히 될 수밖에 없지 않습니까?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,평생진로교육국장 백정흠,649,"네, 그렇습니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,650,"이런 것들을 유념하셔서 해야 된다. 제가 특성화고하고도 연결되는 부분이어서 한 가지만 더 말씀드리면, 물론 우리 교육당국에서는 최선을 다해야 되는 측면이 있지만 사실은 학부모님들께서 거기에 응하느냐, 응하지 않느냐 이런 것들이 굉장히 중요하다. 소위 말해서 스카이 나와야 대기업 문턱 넘을 수 있고 임용고시 여러 가지 시험들 합격해서 우리 사회에서 기득권층으로 중산층 이상으로 살아갈 수 있는 현실 학부형들 너무나도 잘 알죠. 그러니까 내 자식, 내 아이만큼은 수월성 교육을 시키든지 어떻게든 사교육을 시켜서 좋은 대학교 보내려고 하는 게 현실이지 않습니까? 왜 그러냐, 대기업체와 중소기업체의 임금 격차가 너무나도 세기 때문에 그렇습니다. 대졸자와 고졸자의 임금격차나 너무나도 심화되기 때문에 속된 표현으로 학부형들은 그렇게 그렇게 그렇게 하려고 합니다. 교육당국의 정책이 때로는 현실을 외면하고 있기 때문에 먹히질 않는 측면이 있는 거예요. 당위론적으로는 옳고 맞습니다. 그렇게 가는 게 맞죠. 그러나 우리 학생들과 학부모들이 거기에 동의해서 응하느냐, 응하지 않느냐에 결정적 차이가 있다고 본 위원은 생각을 합니다. 우리 국장님은 어떻게 생각하십니까?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,평생진로교육국장 백정흠,651,"저희들이 당위론만 갖고는 이 과제를 해결할 수 없다는 것도 잘 알고 있고요. 일단은 지금 위원님 말씀하신 사항도 사실은 우리 사회 노동시장의 유연화하고도 맞물리는 부분이 있는 것이고, 우수 인력들이 사실 고졸로 해서 취업만 하는 그것을 원하는 사회가 아니고 또 학부모들의 많은 부분의 그런 문제하고, 학원의 일요휴무제도 현실적인 문제, 사회적인 합의를 위해서 어느 정도 공감을 얻어야지만이 가능한 일이라고 생각을 하기 때문에 현실적인 문제에 대해서 깊이 고민해서 추진하도록 하겠습니다.",평생진로교육국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"평생진로교육국, 학생교육원, 학교보건진흥원, 학생체육관, 평생학습관, 도서관(1)",2020.11.09 월요일,양민규 위원,652,이상입니다.,위원
